algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_max_cost,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.0,5.377133488725522e-26,1.0537249739428489e-07,6.05742964155003e-08,,0.5146446686094758,0.5146446686094757,0.5146446686094757,0,57,,,,,,,,,,,,,3.552713748283655e-13,pivot_g2,0.05,57,6dc2339dac10d593477aec67bd71434797c5c109e9cfd86667a23a364c1ff631,2.7999999850988404,0,0,[],0,0,0,none,0,0,0.0,200,0,57,0,{},0.000142095,adaptive,0.05,0,0,Smac2D,f13dd174acadd16ea1fbb3f5e9d131f6787687d657458b2aec46c0fbbda8a6f2,57,00af10c2526f04f700f10e287e628a3c1fea01909d3d5bb54c5e9dde39c0d863,0,1,upper_open_short,True,5.377133488725522e-26,3.552713748283655e-13,2.7999999850988404,1,0.00576443099998869
0.0,1.3194425073216922e-12,7.542004487604004e-08,1.2941326898743668e-08,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,105,5.37713e-26,0,0,True,9.20864e-11,0,True,simple_default,simple,1.31944e-12,0,True,2.9247397392853645e-06,adaptive_hybrid_fixed,0.05,57,3db9c84381e116ce333d91a5372925147ac2c90c556a3376edec347cab222c1a,2.7999999850988617,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,f13dd174acadd16ea1fbb3f5e9d131f6787687d657458b2aec46c0fbbda8a6f2,57,00af10c2526f04f700f10e287e628a3c1fea01909d3d5bb54c5e9dde39c0d863,0,1,upper_open_short,True,1.3194425073216922e-12,2.9247397392853645e-06,2.7999999850988617,1,0.005807404000279348
0.003,1.3194425073216922e-12,7.542004487604004e-08,1.2941326898743668e-08,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,105,5.37713e-26,0,0,True,9.20864e-11,0,True,simple_default,simple,1.31944e-12,0,True,2.9247397392853645e-06,adaptive_hybrid,0.05,57,3db9c84381e116ce333d91a5372925147ac2c90c556a3376edec347cab222c1a,2.7999999850988617,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,f13dd174acadd16ea1fbb3f5e9d131f6787687d657458b2aec46c0fbbda8a6f2,57,00af10c2526f04f700f10e287e628a3c1fea01909d3d5bb54c5e9dde39c0d863,0,1,upper_open_short,True,1.3194425073216922e-12,2.9247397392853645e-06,2.7999999850988617,1,0.006144053999832977
0.003,3.3377811578908254,4.440892098500626e-16,1.0545213144703536e-16,,0.3887562814819398,0.2146446641391273,0.2146446641391273,0,170,,,,,,,,,,,,,1.9823497610135272,raw,0.05,87,b837c352e8141f8d2c14e39c0fd9602a2711522e4fa691c2150364bf71dae175,4.524649726451205,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,f361af1bc209f2f1cf65e180d1ff7df5057f0f8586258360e1e5be6e8e298411,92,b837c352e8141f8d2c14e39c0fd9602a2711522e4fa691c2150364bf71dae175,0,1,lower_left_diagonal,True,3.3377811578908254,1.9823497610135272,4.524649726451205,1,0.00252104400033204
0.0,2.166324601488998,0.023186115184323515,0.009097486501040142,,0.38332322638479926,0.17677669793081488,0.18825146149581692,0,169,,,,,,,,,,,,,1.7275047739181377,simple,0.05,87,604708a67f8122d9fdd6a7383f0c9188054f511f4786225ab0f006d8bda2bbb2,4.493212106089122,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,f361af1bc209f2f1cf65e180d1ff7df5057f0f8586258360e1e5be6e8e298411,91,b837c352e8141f8d2c14e39c0fd9602a2711522e4fa691c2150364bf71dae175,0,1,lower_left_diagonal,True,2.166324601488998,1.7275047739181377,4.493212106089122,1,0.0055363390001730295
0.0,3.058659491057536,0.0019007575429937456,0.0005472937581620507,,0.3845326319921967,0.2146446641391273,0.2146446641391273,0,168,,,,,,,,,,,,,1.918955397252621,savitzky_golay,0.05,87,fb94b04ca4da7748125aae962738f06f37cb5e234e1788ef0b592fe3abcd199b,4.523451701805189,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,f361af1bc209f2f1cf65e180d1ff7df5057f0f8586258360e1e5be6e8e298411,92,b837c352e8141f8d2c14e39c0fd9602a2711522e4fa691c2150364bf71dae175,0,1,lower_left_diagonal,True,3.058659491057536,1.918955397252621,4.523451701805189,1,0.0076445700001386285
0.006,3.5968499281616917,0.030988950650490305,0.009983815360453162,,0.39666523597791464,0.23390290478282266,0.2474873771031409,0,164,,,,,,,,,,,,,2.400994755045686,constrained,0.05,87,692e17fba85de893327488d6efec60f7264ec4762b66f1b88726f76d8bda40b5,4.551875262845162,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,f361af1bc209f2f1cf65e180d1ff7df5057f0f8586258360e1e5be6e8e298411,93,b837c352e8141f8d2c14e39c0fd9602a2711522e4fa691c2150364bf71dae175,0,1,lower_left_diagonal,True,3.5968499281616917,2.400994755045686,4.551875262845162,1,0.009089013999982853
0.006,3.397458668176292,0.02117849987286342,0.00820027450764446,,0.3169787146854033,0.2146446641391273,0.2146446641391273,0,352,,,,,,,,,,,,,2.3790066678330786,pivot_g2_fixed,0.05,347,724e5b0de8d7e02dc40d54e8795f8109bcca2102feabb601aa62235f43d68f9c,4.519016265401623,0,47,"[{'index': 0, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.0500316, 'selected_score': 0.974695}, {'index': 1, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.0876451, 'selected_score': 0.946436}, {'index': 2, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.3, 'selected_trim': 0.0274556, 'selected_score': 1}, {'index': 3, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.0399307, 'selected_score': 0.9}, {'index': 4, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 3, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.0447371, 'selected_score': 0.920328}, {'index': 5, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.0436303, 'selected_score': 0.950224}, {'index': 6, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.0223754, 'selected_score': 0.9}, {'index': 7, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.00955081, 'selected_score': 1}, {'index': 8, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0114656, 'selected_score': 1}, {'index': 9, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0105896, 'selected_score': 1}, {'index': 10, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.0237253, 'selected_score': 0.9}, {'index': 11, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.0237185, 'selected_score': 0.9}, {'index': 12, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0105797, 'selected_score': 1}, {'index': 13, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0114426, 'selected_score': 1}, {'index': 14, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0153386, 'selected_score': 1}, {'index': 15, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.0674124, 'selected_score': 0.926459}, {'index': 16, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.136347, 'selected_score': 1}]",17,0,153,none,17,0,0.0,200,0.959891,347,0,"{'angular acceleration iteration did not converge': 28, 'transition would overlap an adjacent corner window': 77}",0.00584445,fixed,0.05,0,48,Smac2D,f361af1bc209f2f1cf65e180d1ff7df5057f0f8586258360e1e5be6e8e298411,92,b837c352e8141f8d2c14e39c0fd9602a2711522e4fa691c2150364bf71dae175,0,1,lower_left_diagonal,True,3.397458668176292,2.3790066678330786,4.519016265401623,1,0.01177754999980607
0.009000000000000001,3.509763290550716,0.021178341002107942,0.008414675075627497,,0.35154767671660275,0.2146446641391273,0.2146446641391273,0,263,,,,,,,,,,,,,2.7233400027607524,pivot_g2,0.05,249,f36c7f59d281a0518bbff3bc711210cf59ba4efc4ea3108b658aa747f1d493b7,4.518474223028589,144,139,"[{'index': 0, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00333544, 'trim_max': 0.0500316, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0.94, 'selected_trim': 0.0313532, 'selected_score': 0.0737067}, {'index': 1, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00876451, 'trim_max': 0.131468, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.36, 'selected_trim': 0.119197, 'selected_score': 0.120969}, {'index': 2, 'radius_min': 0.1, 'radius_max': 1.11055, 'trim_min': 0.00915185, 'trim_max': 0.101636, 'evaluations': 11, 'safe_feasible': 8, 'states': 6, 'selected_radius': 0.201055, 'selected_trim': 0.0184002, 'selected_score': 0.470378}, {'index': 3, 'radius_min': 0.1, 'radius_max': 1.27265, 'trim_min': 0.00798614, 'trim_max': 0.101636, 'evaluations': 11, 'safe_feasible': 7, 'states': 6, 'selected_radius': 0.217265, 'selected_trim': 0.0173511, 'selected_score': 0.439679}, {'index': 4, 'radius_min': 0.1, 'radius_max': 1.35768, 'trim_min': 0.00745618, 'trim_max': 0.101231, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 0.225768, 'selected_trim': 0.0168337, 'selected_score': 0.418929}, {'index': 5, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00581737, 'trim_max': 0.0872605, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 0.24, 'selected_trim': 0.0139617, 'selected_score': 0.379701}, {'index': 6, 'radius_min': 0.1, 'radius_max': 1.17888, 'trim_min': 0.00447507, 'trim_max': 0.0527556, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 7, 'radius_min': 0.1, 'radius_max': 1.10474, 'trim_min': 0.00477541, 'trim_max': 0.0527556, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 8, 'radius_min': 0.1, 'radius_max': 0.946406, 'trim_min': 0.00573281, 'trim_max': 0.0542557, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 9, 'radius_min': 0.1, 'radius_max': 1.06738, 'trim_min': 0.00529482, 'trim_max': 0.056516, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 10, 'radius_min': 0.1, 'radius_max': 1.23249, 'trim_min': 0.00474505, 'trim_max': 0.0584825, 'evaluations': 11, 'safe_feasible': 8, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 11, 'radius_min': 0.1, 'radius_max': 1.23291, 'trim_min': 0.00474371, 'trim_max': 0.0584856, 'evaluations': 11, 'safe_feasible': 8, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 12, 'radius_min': 0.1, 'radius_max': 1.06851, 'trim_min': 0.00528986, 'trim_max': 0.0565228, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 13, 'radius_min': 0.1, 'radius_max': 0.948515, 'trim_min': 0.00572129, 'trim_max': 0.0542673, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 14, 'radius_min': 0.1, 'radius_max': 0.70759, 'trim_min': 0.00766932, 'trim_max': 0.0542673, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 15, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00898832, 'trim_max': 0.134825, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.17, 'selected_trim': 0.0152801, 'selected_score': 0.559067}, {'index': 16, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0136347, 'trim_max': 0.204521, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.204521, 'selected_score': 0.256344}]",17,96,184,none,8,9,0.15308675249492265,200,0.339847,249,9,"{'angular acceleration iteration did not converge': 24, 'transition requires a reversing inner wheel': 17, 'trim distance exceeds corner segment geometry': 1}",0.00894035,adaptive,0.05,0.9679255118735526,142,Smac2D,f361af1bc209f2f1cf65e180d1ff7df5057f0f8586258360e1e5be6e8e298411,92,b837c352e8141f8d2c14e39c0fd9602a2711522e4fa691c2150364bf71dae175,0,1,lower_left_diagonal,True,1.771995264920343,2.9944237691395963,4.519026270122186,10,0.014139261999844166
0.006,2.166324601488998,0.023186115184323515,0.009097486501040142,,0.38332322638479926,0.17677669793081488,0.18825146149581692,0,169,3.39746,0,202,True,3.33778,202,True,simple_default,simple,2.16632,221,True,1.7275047739181377,adaptive_hybrid_fixed,0.05,87,604708a67f8122d9fdd6a7383f0c9188054f511f4786225ab0f006d8bda2bbb2,4.493212106089122,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,f361af1bc209f2f1cf65e180d1ff7df5057f0f8586258360e1e5be6e8e298411,91,b837c352e8141f8d2c14e39c0fd9602a2711522e4fa691c2150364bf71dae175,0,1,lower_left_diagonal,True,2.166324601488998,1.7275047739181377,4.493212106089122,1,0.009831181999743421
0.009000000000000001,2.166324601488998,0.023186115184323515,0.009097486501040142,,0.38332322638479926,0.17677669793081488,0.18825146149581692,0,169,1.772,9,202,True,3.33778,202,True,simple_default,simple,2.16632,221,True,1.7275047739181377,adaptive_hybrid,0.05,87,604708a67f8122d9fdd6a7383f0c9188054f511f4786225ab0f006d8bda2bbb2,4.493212106089122,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,f361af1bc209f2f1cf65e180d1ff7df5057f0f8586258360e1e5be6e8e298411,91,b837c352e8141f8d2c14e39c0fd9602a2711522e4fa691c2150364bf71dae175,0,1,lower_left_diagonal,True,2.166324601488998,1.7275047739181377,4.493212106089122,1,0.0123591680003301
0.003,4.2484532275727696e-13,0.0,0.0,,0.7139583430764057,0.6447181959844944,0.7146446715897079,0,169,,,,,,,,,,,,,2.247165066543833e-06,raw,0.05,85,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,7.2999999478459365,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,fa33210a50ea0ab0d25b86a2b0ce04a1a4745633813cab07d508eeea9b3d8007,147,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,0,1,straight_lower_aisle,True,4.2484532275727696e-13,2.247165066543833e-06,7.2999999478459365,1,0.005156754999916302
0.0,8.522442640247371e-15,9.110943555157291e-09,1.2413086481699997e-09,,0.7139583430764057,0.6447181959844944,0.7146446715897079,0,169,,,,,,,,,,,,,2.5308786177902326e-07,simple,0.05,85,77d95a86d8d92746eb6f6294ae9b85ed2d1d2e8b6ccc7871e116c221e39101e2,7.299999947845936,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,fa33210a50ea0ab0d25b86a2b0ce04a1a4745633813cab07d508eeea9b3d8007,147,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,0,1,straight_lower_aisle,True,8.522442640247371e-15,2.5308786177902326e-07,7.299999947845936,1,0.006754382000053738
0.0,5.498033751766945e-14,5.1373807430366014e-09,6.055656340844264e-10,,0.7139623803029546,0.6447181959844944,0.7146446715897079,0,170,,,,,,,,,,,,,6.31828132346215e-07,savitzky_golay,0.05,85,764f6cca17e7749f0c1192533bf60abd4bce23e3bac595918d976e442ed0626c,7.2999999478459365,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,fa33210a50ea0ab0d25b86a2b0ce04a1a4745633813cab07d508eeea9b3d8007,147,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,0,1,straight_lower_aisle,True,5.498033751766945e-14,6.31828132346215e-07,7.2999999478459365,1,0.006368826000198169
0.0,4.2484532275727696e-13,0.0,0.0,,0.7139583430764057,0.6447181959844944,0.7146446715897079,0,169,,,,,,,,,,,,,2.247165066543833e-06,constrained,0.05,85,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,7.2999999478459365,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,fa33210a50ea0ab0d25b86a2b0ce04a1a4745633813cab07d508eeea9b3d8007,147,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,0,1,straight_lower_aisle,True,4.2484532275727696e-13,2.247165066543833e-06,7.2999999478459365,1,0.006665637999958562
0.003,5.688865484455407e-26,1.4697035588540075e-08,8.483502501949878e-09,,0.713855627244483,0.6447181959844944,0.7146446715897079,0,147,,,,,,,,,,,,,1.776356839503667e-13,pivot_g2_fixed,0.05,147,d0c4b934cab7e7bc2ba152c5bc2239287818340c65b220f11c7ffa9fdb4743a0,7.299999947845936,0,0,[],0,0,0,none,0,0,0.0,200,0,147,0,{},0.000128713,fixed,0.05,0,0,SmacHybrid,fa33210a50ea0ab0d25b86a2b0ce04a1a4745633813cab07d508eeea9b3d8007,147,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,0,1,straight_lower_aisle,True,5.688865484455407e-26,1.776356839503667e-13,7.299999947845936,1,0.008225865000440535
0.0,5.688865484455407e-26,1.4697035588540075e-08,8.483502501949878e-09,,0.713855627244483,0.6447181959844944,0.7146446715897079,0,147,,,,,,,,,,,,,1.776356839503667e-13,pivot_g2,0.05,147,d0c4b934cab7e7bc2ba152c5bc2239287818340c65b220f11c7ffa9fdb4743a0,7.299999947845936,0,0,[],0,0,0,none,0,0,0.0,200,0,147,0,{},0.000226965,adaptive,0.05,0,0,SmacHybrid,fa33210a50ea0ab0d25b86a2b0ce04a1a4745633813cab07d508eeea9b3d8007,147,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,0,1,straight_lower_aisle,True,5.688865484455407e-26,1.776356839503667e-13,7.299999947845936,1,0.007589843999994628
0.003,8.522442640247371e-15,9.110943555157291e-09,1.2413086481699997e-09,,0.7139583430764057,0.6447181959844944,0.7146446715897079,0,169,5.68887e-26,0,0,True,4.24845e-13,0,True,simple_default,simple,8.52244e-15,0,True,2.5308786177902326e-07,adaptive_hybrid_fixed,0.05,85,77d95a86d8d92746eb6f6294ae9b85ed2d1d2e8b6ccc7871e116c221e39101e2,7.299999947845936,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,fa33210a50ea0ab0d25b86a2b0ce04a1a4745633813cab07d508eeea9b3d8007,147,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,0,1,straight_lower_aisle,True,8.522442640247371e-15,2.5308786177902326e-07,7.299999947845936,1,0.00647631999981968
0.0,8.522442640247371e-15,9.110943555157291e-09,1.2413086481699997e-09,,0.7139583430764057,0.6447181959844944,0.7146446715897079,0,169,5.68887e-26,0,0,True,4.24845e-13,0,True,simple_default,simple,8.52244e-15,0,True,2.5308786177902326e-07,adaptive_hybrid,0.05,85,77d95a86d8d92746eb6f6294ae9b85ed2d1d2e8b6ccc7871e116c221e39101e2,7.299999947845936,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,fa33210a50ea0ab0d25b86a2b0ce04a1a4745633813cab07d508eeea9b3d8007,147,23d998db8cadb1badcc0c930c7dcf36d67073610f9dd9c0d3e58a85c464a678c,0,1,straight_lower_aisle,True,8.522442640247371e-15,2.5308786177902326e-07,7.299999947845936,1,0.0081141580003532
0.003,10.701064854498364,2.220446049250313e-16,7.751710408992441e-17,,0.3530478176572664,0.23390290478282266,0.24477048263907725,0,117,,,,,,,,,,,,,4.339787634288759,raw,0.05,48,5574012a054b9e33f3dc6ea24e6888812da751f299ddd15b9f12f93bfc65b32f,3.9425120902310304,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,b7db95f21b70ff47b662a6133510e41ac5a296223bb4e84b72b020cea9590d3e,80,5574012a054b9e33f3dc6ea24e6888812da751f299ddd15b9f12f93bfc65b32f,0,1,crate_detour,True,10.701064854498364,4.339787634288759,3.9425120902310304,1,0.0035287560003780527
0.003,3.5425816126300504,0.06262352715427047,0.03135110978049101,,0.3448134747343322,0.18825146149581692,0.2146446641391273,0,98,,,,,,,,,,,,,2.55736709717127,simple,0.05,48,4c0e4fd61b75e32c48ef9021db3e388be2a40cab5505435a954782f7bc1e2a58,3.7993874366911595,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,b7db95f21b70ff47b662a6133510e41ac5a296223bb4e84b72b020cea9590d3e,78,5574012a054b9e33f3dc6ea24e6888812da751f299ddd15b9f12f93bfc65b32f,0,1,crate_detour,True,3.5425816126300504,2.55736709717127,3.7993874366911595,1,0.006293448000178614
0.0,8.137951211049085,0.011974109838740305,0.004123207830682587,,0.3531910449375598,0.23390290478282266,0.2474873771031409,0,104,,,,,,,,,,,,,3.948387720140495,savitzky_golay,0.05,48,1de587556f40f2f186221ac35231f326a976de3e794414459bb1bde50cbb7df5,3.924684434077431,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,b7db95f21b70ff47b662a6133510e41ac5a296223bb4e84b72b020cea9590d3e,80,5574012a054b9e33f3dc6ea24e6888812da751f299ddd15b9f12f93bfc65b32f,0,1,crate_detour,True,8.137951211049085,3.948387720140495,3.924684434077431,1,0.006150468999749137
0.006,8.584846509277577,0.02212138291445577,0.00944833448166121,,0.3620017663856953,0.2474873771031409,0.2474873771031409,0,101,,,,,,,,,,,,,4.176405370804026,constrained,0.05,48,40c1f1fe82024f9fc7dbb0be110684ddd0e73687297c694ce8945ba5da7a3fe0,3.9512465904845357,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,b7db95f21b70ff47b662a6133510e41ac5a296223bb4e84b72b020cea9590d3e,81,5574012a054b9e33f3dc6ea24e6888812da751f299ddd15b9f12f93bfc65b32f,0,1,crate_detour,True,8.584846509277577,4.176405370804026,3.9512465904845357,1,0.00544676299978164
